Angle_of_Attack,Cut_Angle,Opening_Percent,Status,CL,CD,L_over_D
10.0,95.0,13.0,PASS,0.658840537071228,0.4692278206348419,1.4040952136636944
10.0,95.0,14.000000000000002,PASS,0.546744167804718,0.40854009985923767,1.3382876442070155
10.0,95.0,15.0,PASS,0.4994007647037506,0.37243780493736267,1.3408970788766754
10.0,95.0,16.0,PASS,0.4201286733150482,0.4344036281108856,0.9671389604688256
10.0,100.0,1.0,PASS,0.5998663902282715,0.2941835820674896,2.0390886058714663
10.0,100.0,2.0,PASS,0.8017553091049194,0.2818247973918915,2.844871411333044
10.0,100.0,3.0,PASS,0.8121705055236816,0.2836604714393616,2.863178296935533
10.0,100.0,4.0,PASS,0.7344455122947693,0.28288596868515015,2.59625995488027
10.0,100.0,5.0,PASS,0.8819233179092407,0.3769274950027466,2.339769132264587
10.0,100.0,6.0,PASS,0.6671845316886902,0.3129616677761078,2.1318410539849015
10.0,100.0,7.000000000000001,PASS,0.33836108446121216,0.31923145055770874,1.0599240265020355
10.0,100.0,8.0,PASS,0.6095974445343018,0.3161562383174896,1.9281525102222823
10.0,100.0,9.0,PASS,0.6822242736816406,0.35924139618873596,1.8990692078348843
10.0,100.0,10.0,PASS,0.5374448895454407,0.35630857944488525,1.5083692073392077
10.0,100.0,11.0,PASS,0.6032019853591919,0.34257635474205017,1.760781142683899
10.0,100.0,12.0,PASS,0.6316124200820923,0.4007401168346405,1.5761147775048383
10.0,100.0,13.0,PASS,0.5053715705871582,0.39877691864967346,1.2673039660831735
10.0,100.0,14.000000000000002,PASS,0.476460337638855,0.37912315130233765,1.2567429237759586
10.0,100.0,15.0,PASS,0.6084799766540527,0.48811593651771545,1.2465890398806285
10.0,100.0,16.0,PASS,0.46167731285095215,0.44049400091171265,1.0480898988303935
10.0,105.0,1.0,PASS,0.9113895893096924,0.27954691648483276,3.260238391358329
10.0,105.0,2.0,PASS,0.693300187587738,0.2774846851825714,2.498516943850722
10.0,105.0,3.0,PASS,0.7283990383148193,0.2631705701351166,2.767783031137737
10.0,105.0,4.0,PASS,0.5890753269195557,0.26439177989959717,2.2280394917847186
10.0,105.0,5.0,PASS,1.047489047050476,0.39322203397750854,2.6638615248869555
10.0,105.0,6.0,PASS,0.6164447069168091,0.3096373379230499,1.9908603757277035
10.0,105.0,7.000000000000001,PASS,0.7425016760826111,0.34890037775039673,2.1281194387636826
10.0,105.0,8.0,PASS,0.7173866629600525,0.32830214500427246,2.1851415650991757
10.0,105.0,9.0,PASS,0.6582246422767639,0.37168142199516296,1.770937699128072
10.0,105.0,10.0,PASS,0.565965473651886,0.36981645226478577,1.5303956062145634
10.0,105.0,11.0,PASS,0.3713438808917999,0.3403019905090332,1.0912186565125093
10.0,105.0,12.0,PASS,0.39248648285865784,0.3586641550064087,1.094300830958825
10.0,105.0,13.0,PASS,0.5602511167526245,0.41923144459724426,1.3363766577453604
10.0,105.0,14.000000000000002,PASS,0.49599093198776245,0.38467201590538025,1.2893865721434852
10.0,105.0,15.0,PASS,0.5542405247688293,0.36905014514923096,1.5018027551370123
10.0,105.0,16.0,PASS,0.42120361328125,0.45389264822006226,0.9279806908814184
10.0,110.0,1.0,PASS,0.6104278564453125,0.21583811938762665,2.828174458604491
10.0,110.0,2.0,PASS,0.823623538017273,0.287426620721817,2.865508893883593
10.0,110.0,3.0,PASS,0.2914407253265381,0.24385328590869904,1.1951478293208493
10.0,110.0,4.0,PASS,0.6077916026115417,0.27021896839141846,2.249255876556902
10.0,110.0,5.0,PASS,0.4101189970970154,0.1929599642753601,2.125409789731109
10.0,110.0,6.0,PASS,0.7114059925079346,0.3013908267021179,2.3604102364106074
10.0,110.0,7.000000000000001,PASS,0.776088297367096,0.34066787362098694,2.2781376157310915
10.0,110.0,8.0,PASS,0.7353449463844299,0.32101985812187195,2.2906525181543866
10.0,110.0,9.0,PASS,0.5401005744934082,0.33141183853149414,1.6296960811256063
10.0,110.0,10.0,PASS,0.4561934173107147,0.31696587800979614,1.4392508751261093
10.0,110.0,11.0,PASS,0.6209931969642639,0.34980130195617676,1.7752741155950935
10.0,110.0,12.0,PASS,0.6547731161117554,0.3359447717666626,1.9490498770629525
10.0,110.0,13.0,PASS,0.589762270450592,0.39312270283699036,1.5001989612773368
10.0,110.0,14.000000000000002,PASS,0.5104894638061523,0.38988324999809265,1.3093393055707054
10.0,110.0,15.0,PASS,0.5583900213241577,0.40388116240501404,1.3825602016174288
10.0,110.0,16.0,PASS,0.2414076328277588,0.39831098914146423,0.6060782639919091
10.0,115.0,1.0,PASS,0.8732916116714478,0.26486244797706604,3.297151477460725
10.0,115.0,2.0,PASS,0.7034717798233032,0.27605098485946655,2.548340047333757
10.0,115.0,3.0,PASS,0.7152239680290222,0.23841658234596252,2.9998918740944456
10.0,115.0,4.0,PASS,0.709760844707489,0.255238801240921,2.7807717371213583
10.0,115.0,5.0,PASS,0.6502619385719299,0.2744484543800354,2.3693408659955377
10.0,115.0,6.0,PASS,0.45470383763313293,0.29836520552635193,1.5239841282128757
10.0,115.0,7.000000000000001,PASS,0.8189151883125305,0.33821237087249756,2.421304656006367
10.0,115.0,8.0,PASS,0.6057568192481995,0.3557482361793518,1.7027682997219553
10.0,115.0,9.0,PASS,0.7880114912986755,0.38601911067962646,2.0413794796617712
10.0,115.0,10.0,PASS,0.9100435972213745,0.39138662815093994,2.3251780509742206
10.0,115.0,11.0,PASS,0.07106009870767593,0.2852112352848053,0.24914901629564828
10.0,115.0,12.0,PASS,0.6331169009208679,0.387675404548645,1.6331108280082423
10.0,115.0,13.0,PASS,0.45379364490509033,0.37208470702171326,1.219597678543152
10.0,115.0,14.000000000000002,PASS,0.42861443758010864,0.3896256387233734,1.1000673338245497
10.0,115.0,15.0,PASS,0.47359779477119446,0.42847004532814026,1.1053229973369398
10.0,115.0,16.0,PASS,0.18177011609077454,0.3714124858379364,0.48940227650313517
10.0,120.0,1.0,PASS,0.8403882384300232,0.2525675296783447,3.3273803623937432
10.0,120.0,2.0,PASS,0.7616804242134094,0.264096200466156,2.8841021675774505
10.0,120.0,3.0,PASS,0.5404319763183594,0.25023841857910156,2.1596682850979825
10.0,120.0,4.0,PASS,0.7003015875816345,0.24743688106536865,2.830223144449621
10.0,120.0,5.0,PASS,0.6603536009788513,0.21096305549144745,3.130185991288993
10.0,120.0,6.0,PASS,0.7343143224716187,0.3106728494167328,2.3636256719898245
10.0,120.0,7.000000000000001,PASS,0.7309155464172363,0.28566622734069824,2.5586347858527705
10.0,120.0,8.0,PASS,0.7439225316047668,0.3114578425884247,2.388517577281949
10.0,120.0,9.0,PASS,0.6531078815460205,0.31014421582221985,2.1058199644786977
10.0,120.0,10.0,PASS,0.7172783613204956,0.3289313316345215,2.1806325282429158
10.0,120.0,11.0,PASS,0.5190995335578918,0.37880468368530273,1.3703619725809437
10.0,120.0,12.0,PASS,0.5304287672042847,0.37393561005592346,1.4185029532890892
10.0,120.0,13.0,PASS,0.539159893989563,0.37290242314338684,1.445847118516169
10.0,120.0,14.000000000000002,PASS,0.44580236077308655,0.3674171566963196,1.2133411645269316
10.0,120.0,15.0,PASS,0.44778957962989807,0.3843117356300354,1.1651727962348013
10.0,120.0,16.0,PASS,0.27767646312713623,0.4955257475376129,0.5603673764824081
10.0,125.0,1.0,PASS,0.8775774240493774,0.25559261441230774,3.4335007138888547
10.0,125.0,2.0,PASS,0.8511602878570557,0.23551945388317108,3.6139702000127425
10.0,125.0,3.0,PASS,0.603635847568512,0.2380049228668213,2.5362326135845694
10.0,125.0,4.0,PASS,0.6871442198753357,0.24848255515098572,2.7653620168941258
10.0,125.0,5.0,PASS,0.8958402872085571,0.3316389322280884,2.701251874108776
10.0,125.0,6.0,PASS,0.7656816840171814,0.2930171489715576,2.6130951267002605
10.0,125.0,7.000000000000001,PASS,0.5354518890380859,0.2584438621997833,2.07183054950699
10.0,125.0,8.0,PASS,0.7735525369644165,0.3051469922065735,2.535016096245017
10.0,125.0,9.0,PASS,0.6964535713195801,0.3652450740337372,1.906811674769499
10.0,125.0,10.0,PASS,0.5718536972999573,0.34606772661209106,1.6524329006297394
10.0,125.0,11.0,PASS,0.5616605877876282,0.314220130443573,1.787474873092162
10.0,125.0,12.0,PASS,0.5334730744361877,0.3459698557853699,1.5419640339045597
10.0,125.0,13.0,PASS,0.42113661766052246,0.35149332880973816,1.1981354499290708
10.0,125.0,14.000000000000002,PASS,0.020978061482310295,0.3351120948791504,0.06260013232251584
10.0,125.0,15.0,PASS,0.23317167162895203,0.38272398710250854,0.6092423769783195
10.0,125.0,16.0,PASS,0.0054616061970591545,0.36501121520996094,0.014962844892087882
10.0,130.0,1.0,PASS,0.7561244368553162,0.24538341164588928,3.08139996825243
10.0,130.0,2.0,PASS,0.8514623641967773,0.31550654768943787,2.6987153529216013
10.0,130.0,3.0,PASS,0.46748143434524536,0.22961632907390594,2.035924170683778
10.0,130.0,4.0,PASS,0.6754655241966248,0.2593756914138794,2.604197488649008
10.0,130.0,5.0,PASS,0.7746972441673279,0.27344387769699097,2.833112413018757
10.0,130.0,6.0,PASS,0.7833366394042969,0.29738786816596985,2.634057146430475
10.0,130.0,7.000000000000001,PASS,0.61024010181427,0.2645098567008972,2.307059969051808
10.0,130.0,8.0,PASS,0.7449458241462708,0.3425427973270416,2.1747525563500205
10.0,130.0,9.0,PASS,0.47562479972839355,0.3423149287700653,1.3894363340719889
10.0,130.0,10.0,PASS,0.543422281742096,0.30277249217033386,1.7948205196804248
10.0,130.0,11.0,PASS,0.1165471225976944,0.30718716979026794,0.3794010103913746
10.0,130.0,12.0,PASS,0.0636560246348381,0.26953819394111633,0.23616699252924608
10.0,130.0,13.0,PASS,0.15871906280517578,0.3182574510574341,0.4987127945561679
10.0,130.0,14.000000000000002,PASS,0.04022097587585449,0.3330754339694977,0.12075635659019464
10.0,130.0,15.0,PASS,0.2282288372516632,0.3362610638141632,0.6787251389229986
10.0,130.0,16.0,PASS,0.17072920501232147,0.3405584990978241,0.5013212281138231
10.0,135.0,1.0,PASS,0.4391469955444336,0.22001400589942932,1.9959956355922732
10.0,135.0,2.0,PASS,0.722042977809906,0.2240201234817505,3.223116595901378
10.0,135.0,3.0,PASS,0.8669272661209106,0.2541179060935974,3.41151585674408
10.0,135.0,4.0,PASS,0.7024070024490356,0.24437612295150757,2.874286546351408
10.0,135.0,5.0,PASS,0.6915364265441895,0.24132126569747925,2.8656257232261524
10.0,135.0,6.0,PASS,0.36422327160835266,0.2963241934776306,1.2291378146814993
10.0,135.0,7.000000000000001,PASS,0.7223154306411743,0.30268532037734985,2.386357652695818
10.0,135.0,8.0,PASS,0.7261179089546204,0.30509138107299805,2.3800013831950397
10.0,135.0,9.0,PASS,0.08754143863916397,0.2819509506225586,0.3104846372954909
10.0,135.0,10.0,PASS,0.15591572225093842,0.305172860622406,0.5109095282357194
10.0,135.0,11.0,PASS,0.3537018299102783,0.32022103667259216,1.1045552584102036
10.0,135.0,12.0,PASS,0.3321303427219391,0.31519031524658203,1.0537453933573575
10.0,135.0,13.0,PASS,0.04319314286112785,0.32498401403427124,0.13290851548338903
10.0,135.0,14.000000000000002,PASS,0.13849088549613953,0.3476654589176178,0.398345253875094
10.0,135.0,15.0,PASS,-0.028379373252391815,0.33642369508743286,-0.08435604764704913
10.0,135.0,16.0,PASS,-0.11218058317899704,0.3627482056617737,-0.3092519313068475
10.0,140.0,1.0,PASS,0.7983667254447937,0.22526325285434723,3.544149857238406
10.0,140.0,2.0,PASS,0.8186025023460388,0.2761962413787842,2.9638437447936945
10.0,140.0,3.0,PASS,0.3236551880836487,0.22244793176651,1.4549705430544067
10.0,140.0,4.0,PASS,0.9594130516052246,0.2553825378417969,3.7567684138198874
10.0,140.0,5.0,PASS,0.522642195224762,0.24127750098705292,2.166145592053389
10.0,140.0,6.0,PASS,0.7787804007530212,0.26588425040245056,2.929020427401154
10.0,140.0,7.000000000000001,PASS,0.3766891658306122,0.28584763407707214,1.3177970391353553
10.0,140.0,8.0,PASS,0.2868640720844269,0.2896532118320465,0.9903707618846054
10.0,140.0,9.0,PASS,0.20455388724803925,0.24143646657466888,0.8472369155749594
10.0,140.0,10.0,PASS,0.17575500905513763,0.2797050476074219,0.6283583745039074
10.0,140.0,11.0,PASS,0.0267070010304451,0.34153011441230774,0.07819808533253797
10.0,140.0,12.0,PASS,-0.0917927473783493,0.2813829183578491,-0.32622004176391317
10.0,140.0,13.0,PASS,-0.16379620134830475,0.2890758216381073,-0.5666202051078505
10.0,140.0,14.000000000000002,PASS,-0.01235746219754219,0.2892144024372101,-0.04272768608134949
10.0,140.0,15.0,PASS,-0.18227091431617737,0.2888399362564087,-0.6310447117477966
10.0,140.0,16.0,PASS,0.2717107832431793,0.3807603120803833,0.713600589721698
10.0,145.0,1.0,PASS,0.7914161682128906,0.22180302441120148,3.5681035924274918
10.0,145.0,2.0,PASS,0.6987541913986206,0.2150978446006775,3.248541112514801
10.0,145.0,3.0,PASS,0.7047849893569946,0.26537206768989563,2.655837125181469
10.0,145.0,4.0,PASS,0.6593977212905884,0.2597478926181793,2.5386066260020863
10.0,145.0,5.0,PASS,0.49101513624191284,0.258627325296402,1.8985431476708075
10.0,145.0,6.0,PASS,0.3160319924354553,0.261536568403244,1.208366364844968
10.0,145.0,7.000000000000001,PASS,0.12740448117256165,0.24737811088562012,0.5150192178137761
10.0,145.0,8.0,PASS,-0.08717795461416245,0.2867475748062134,-0.3040233371566546
10.0,145.0,9.0,PASS,0.22679327428340912,0.29233723878860474,0.7757933105724111
10.0,145.0,10.0,PASS,0.1229923814535141,0.25681567192077637,0.47891306840283226
10.0,145.0,11.0,PASS,0.20620563626289368,0.27380695939064026,0.7531058988486126
10.0,145.0,12.0,PASS,0.2525734007358551,0.2829677164554596,0.8925873378760906
10.0,145.0,13.0,PASS,0.010244704782962799,0.33848413825035095,0.030266424996806117
10.0,145.0,14.000000000000002,PASS,0.051181528717279434,0.3058697283267975,0.16733113471953667
10.0,145.0,15.0,PASS,0.07672744244337082,0.307066410779953,0.24987246976470673
10.0,145.0,16.0,PASS,0.40292268991470337,0.37121695280075073,1.0854102617747918
10.0,150.0,1.0,PASS,0.4083705544471741,0.24059157073497772,1.6973601909645135
10.0,150.0,2.0,PASS,0.6975221633911133,0.28238117694854736,2.4701439767644593
10.0,150.0,3.0,PASS,0.26546481251716614,0.2517329752445221,1.0545492193039292
10.0,150.0,4.0,PASS,0.3220207989215851,0.22275535762310028,1.445625381843524
10.0,150.0,5.0,PASS,0.14429457485675812,0.24305598437786102,0.5936680605750241
10.0,150.0,6.0,PASS,0.2706815004348755,0.2658208906650543,1.0182852813323304
10.0,150.0,7.000000000000001,PASS,0.2482307404279709,0.24985554814338684,0.9934970116633811
10.0,150.0,8.0,PASS,0.21877753734588623,0.27943503856658936,0.7829280768372631
10.0,150.0,9.0,PASS,0.14117743074893951,0.2694688141345978,0.5239100903098285
10.0,150.0,10.0,PASS,-0.09869760274887085,0.233412966132164,-0.42284541593540226
10.0,150.0,11.0,PASS,0.20877231657505035,0.2882160544395447,0.724360469721307
10.0,150.0,12.0,PASS,0.31469279527664185,0.282111257314682,1.1154918037376178
10.0,150.0,13.0,PASS,0.19677889347076416,0.2828481197357178,0.6957051496563833
10.0,150.0,14.000000000000002,PASS,0.014782708138227463,0.25412511825561523,0.05817098380396255
10.0,150.0,15.0,PASS,0.2995513677597046,0.3413705825805664,0.8774961377611027
10.0,150.0,16.0,PASS,-0.030555225908756256,0.28586795926094055,-0.10688580136000976
