Angle_of_Attack,Cut_Angle,Opening_Percent,Status,CL,CD,L_over_D
-6.0,90.0,8.0,PASS,-0.2046920508146286,0.21933741867542267,-0.933229049793522
0.0,90.0,8.0,PASS,0.04749242216348648,0.14678426086902618,0.3235525517675454
6.0,90.0,8.0,PASS,0.45467907190322876,0.2627386152744293,1.7305376730722224
12.0,90.0,8.0,PASS,0.7379428744316101,0.4523117244243622,1.6314918110308958
18.0,90.0,8.0,PASS,1.1519337892532349,0.7127572298049927,1.616165702827594
24.0,90.0,8.0,FAIL,1.2936625480651855,1.0374934673309326,1.24691151202453
-24.0,90.0,10.0,FAIL,-1.45538330078125,1.0910340547561646,-1.3339485549848524
-18.0,90.0,10.0,PASS,-1.4393599033355713,0.9508557915687561,-1.51375204957301
-12.0,90.0,10.0,PASS,-0.7267722487449646,0.4362335801124573,-1.6660162854900096
-6.0,90.0,10.0,PASS,-0.17545616626739502,0.2510717809200287,-0.69882870000146
0.0,90.0,10.0,PASS,0.12256313860416412,0.21156926453113556,0.5793050274848743
6.0,90.0,10.0,PASS,0.4253769516944885,0.2616373300552368,1.625826680025679
12.0,90.0,10.0,PASS,0.8527978658676147,0.47976982593536377,1.7775145908873948
18.0,90.0,10.0,PASS,0.7432641386985779,0.6211652159690857,1.196564327155706
24.0,90.0,10.0,FAIL,1.7813985347747803,1.277525782585144,1.3944129809811132
-24.0,90.0,12.0,FAIL,-1.582201361656189,1.2100468873977661,-1.307553763522957
-18.0,90.0,12.0,PASS,-0.37964314222335815,0.6636226177215576,-0.5720768582704464
-12.0,90.0,12.0,PASS,-0.6457680463790894,0.4469781816005707,-1.4447417636061743
-6.0,90.0,12.0,PASS,0.6348056197166443,0.19490253925323486,3.2570412994560725
0.0,90.0,12.0,PASS,-0.1386788785457611,0.23052465915679932,-0.6015793670534564
6.0,90.0,12.0,PASS,0.2590644061565399,0.2772088944911957,0.9345457930996076
12.0,90.0,12.0,PASS,0.4761887490749359,0.4929890036582947,0.9659216443801178
18.0,90.0,12.0,PASS,1.2152622938156128,0.8658428192138672,1.403559938187161
24.0,90.0,12.0,PASS,1.742813229560852,1.2429975271224976,1.4021051462551282
-24.0,90.0,14.000000000000002,PASS,-1.8114813566207886,1.4723819494247437,-1.2303066859305973
-18.0,90.0,14.000000000000002,PASS,-0.8033928871154785,0.6978909373283386,-1.1511725459439577
-12.0,90.0,14.000000000000002,PASS,-0.4101822078227997,0.42677271366119385,-0.9611256640658498
-6.0,90.0,14.000000000000002,PASS,-0.436819463968277,0.33963826298713684,-1.2861314862654938
0.0,90.0,14.000000000000002,PASS,0.1156807690858841,0.2300763726234436,0.5027929107488754
6.0,90.0,14.000000000000002,PASS,0.1946159452199936,0.3057178258895874,0.6365868416527364
12.0,90.0,14.000000000000002,PASS,0.22406111657619476,0.45372265577316284,0.49382836348426334
18.0,90.0,14.000000000000002,PASS,1.0426068305969238,0.7279702425003052,1.432210782429732
24.0,90.0,14.000000000000002,PASS,0.585109293460846,0.8901656270027161,0.6573038496565771
-24.0,90.0,16.0,PASS,-1.4544395208358765,1.3269559144973755,-1.0960722243638283
-18.0,90.0,16.0,PASS,-0.9001424312591553,0.7795824408531189,-1.1546468777235468
-12.0,90.0,16.0,PASS,-0.46269094944000244,0.4437892436981201,-1.0425916265666408
-6.0,90.0,16.0,PASS,-0.09604965895414352,0.3013496696949005,-0.31873158862721956
0.0,90.0,16.0,PASS,-0.25543826818466187,0.3283049464225769,-0.7780518416432116
6.0,90.0,16.0,PASS,0.10205508023500443,0.3346128761768341,0.30499448019170367
12.0,90.0,16.0,PASS,0.512824535369873,0.4408709704875946,1.1632077630393747
18.0,90.0,16.0,PASS,1.289060115814209,0.969436764717102,1.3297000513389632
24.0,90.0,16.0,PASS,0.595971405506134,0.6916890144348145,0.8616175666648513
-24.0,100.0,0.0,FAIL,-1.7303757667541504,0.8619282841682434,-2.007563504455541
-18.0,100.0,0.0,FAIL,-1.0677765607833862,0.5009745955467224,-2.1313986183632783
-12.0,100.0,0.0,FAIL,-0.7228317856788635,0.30361509323120117,-2.380750502177542
-6.0,100.0,0.0,FAIL,-0.6530961394309998,0.1500047892332077,-4.353835252657513
0.0,100.0,0.0,PASS,0.01324058324098587,0.11562606692314148,0.11451209570059233
6.0,100.0,0.0,PASS,0.5231742858886719,0.14154377579689026,3.6962012843249736
12.0,100.0,0.0,PASS,0.9559247493743896,0.27819111943244934,3.4362159055422627
18.0,100.0,0.0,FAIL,1.3142931461334229,0.54002445936203,2.4337659588347025
24.0,100.0,0.0,FAIL,1.6486319303512573,0.8863947987556458,1.859929607738751
-24.0,100.0,2.0,FAIL,-1.4122642278671265,0.7936934232711792,-1.7793573519187418
-18.0,100.0,2.0,FAIL,-1.7261797189712524,0.7548132538795471,-2.2868964079514105
-12.0,100.0,2.0,FAIL,-0.9464205503463745,0.3576415479183197,-2.6462824463630934
-6.0,100.0,2.0,PASS,-0.5942596793174744,0.200948566198349,-2.957272552673515
0.0,100.0,2.0,PASS,0.09625864773988724,0.12653329968452454,0.7607376712682061
6.0,100.0,2.0,PASS,0.6358026266098022,0.17715857923030853,3.588889848700188
12.0,100.0,2.0,PASS,0.8114482760429382,0.3306924104690552,2.453785603642906
18.0,100.0,2.0,PASS,1.2125144004821777,0.6653538346290588,1.8223602801630596
24.0,100.0,2.0,FAIL,1.3141992092132568,0.9291998147964478,1.414334342609773
-24.0,100.0,4.0,FAIL,-1.4040111303329468,0.8959096074104309,-1.5671348077080574
-18.0,100.0,4.0,FAIL,-1.0921013355255127,0.5714383721351624,-1.9111445586772704
-12.0,100.0,4.0,PASS,-0.2719675898551941,0.3708342909812927,-0.7333938539920891
-6.0,100.0,4.0,PASS,-0.322388231754303,0.20526240766048431,-1.5706150747659136
0.0,100.0,4.0,PASS,-0.16798074543476105,0.13043507933616638,-1.2878494519241204
6.0,100.0,4.0,PASS,0.37083131074905396,0.17504426836967468,2.1185001611472254
12.0,100.0,4.0,PASS,0.7897445559501648,0.348099023103714,2.2687353411930293
18.0,100.0,4.0,PASS,1.1615183353424072,0.5897256135940552,1.9695911260553667
24.0,100.0,4.0,FAIL,1.4566017389297485,0.9675614237785339,1.5054359373293407
-24.0,100.0,6.0,FAIL,-1.2772690057754517,0.9096076488494873,-1.404197741071108
-18.0,100.0,6.0,FAIL,-0.9706996083259583,0.7283725142478943,-1.332696648126937
-12.0,100.0,6.0,PASS,-0.7744070887565613,0.44912341237068176,-1.7242634594996538
-6.0,100.0,6.0,PASS,-0.45749524235725403,0.2678566873073578,-1.7079851429368702
0.0,100.0,6.0,PASS,0.12600795924663544,0.13480055332183838,0.9347733087251467
6.0,100.0,6.0,PASS,0.4316553771495819,0.1989191174507141,2.170004485649965
12.0,100.0,6.0,PASS,0.8593530654907227,0.4553285837173462,1.8873251015231283
18.0,100.0,6.0,PASS,1.3638055324554443,0.6956251263618469,1.960546680635608
24.0,100.0,6.0,PASS,1.362464189529419,1.0305280685424805,1.3221029403463118
-24.0,100.0,8.0,FAIL,-1.3159693479537964,1.0745251178741455,-1.2246985445601564
-18.0,100.0,8.0,PASS,-0.9182787537574768,0.6795570254325867,-1.3512902072830852
-12.0,100.0,8.0,PASS,-0.6226676106452942,0.4844840466976166,-1.2852179857924668
-6.0,100.0,8.0,PASS,-0.5033160448074341,0.24889449775218964,-2.022206394086533
0.0,100.0,8.0,PASS,-0.010192638263106346,0.16582991182804108,-0.06146441345078746
6.0,100.0,8.0,PASS,0.3422236740589142,0.23441557586193085,1.4599015991176352
12.0,100.0,8.0,PASS,0.9156436324119568,0.4557262659072876,2.009196530704759
18.0,100.0,8.0,PASS,1.2737550735473633,0.7470651865005493,1.7050119541963513
24.0,100.0,8.0,PASS,1.210178017616272,0.9798094034194946,1.2351157412786613
-24.0,100.0,10.0,FAIL,-1.268540859222412,1.0426832437515259,-1.2166119162500981
-18.0,100.0,10.0,PASS,-1.3198524713516235,0.818336546421051,-1.6128480111561976
-12.0,100.0,10.0,PASS,-0.3432294428348541,0.4135115444660187,-0.8300359383631667
-6.0,100.0,10.0,PASS,-0.24402713775634766,0.2883971631526947,-0.8461495775086564
0.0,100.0,10.0,PASS,-0.006214999593794346,0.18072444200515747,-0.03438936938932136
6.0,100.0,10.0,PASS,0.3167038857936859,0.2581265866756439,1.226932451524836
12.0,100.0,10.0,PASS,0.8336992859840393,0.48373842239379883,1.7234506241171526
18.0,100.0,10.0,PASS,1.1195250749588013,0.7419574856758118,1.508880355778178
24.0,100.0,10.0,PASS,1.4390677213668823,1.0524390935897827,1.3673643730378175
-24.0,100.0,12.0,FAIL,-1.4472161531448364,1.1307564973831177,-1.2798654321191996
-18.0,100.0,12.0,PASS,-1.230726718902588,0.784984827041626,-1.5678350415266373
-12.0,100.0,12.0,PASS,-0.6624125242233276,0.43570855259895325,-1.520311043407595
-6.0,100.0,12.0,PASS,-0.4553973376750946,0.2631989121437073,-1.7302401972940014
0.0,100.0,12.0,PASS,0.3149007558822632,0.23965239524841309,1.3139896038003334
6.0,100.0,12.0,PASS,0.39999061822891235,0.3143244981765747,1.2725403859683055
12.0,100.0,12.0,PASS,0.28312745690345764,0.4019533097743988,0.7043789664584834
18.0,100.0,12.0,PASS,1.453772783279419,0.958439290523529,1.5168125906913974
24.0,100.0,12.0,PASS,1.3220092058181763,1.0486669540405273,1.2606568755928254
-24.0,100.0,14.000000000000002,FAIL,-1.7966413497924805,1.284110188484192,-1.3991333188573936
-18.0,100.0,14.000000000000002,PASS,-0.9094582796096802,0.7376661896705627,-1.232885948067972
-12.0,100.0,14.000000000000002,PASS,-0.3950236141681671,0.43974196910858154,-0.8983077393520914
-6.0,100.0,14.000000000000002,PASS,-0.2055383026599884,0.29387927055358887,-0.6993970764688845
0.0,100.0,14.000000000000002,PASS,0.1565602421760559,0.24725106358528137,0.6332035134888527
6.0,100.0,14.000000000000002,PASS,0.1402803361415863,0.3100932240486145,0.45238117205551714
12.0,100.0,14.000000000000002,PASS,0.48674318194389343,0.42905163764953613,1.1344629392639254
18.0,100.0,14.000000000000002,PASS,0.47589024901390076,0.6045283675193787,0.7872091279465817
24.0,100.0,14.000000000000002,PASS,1.4108681678771973,1.0702836513519287,1.3182189283140588
-24.0,100.0,16.0,PASS,-0.9994303584098816,1.0482771396636963,-0.9534027983578031
-18.0,100.0,16.0,PASS,-0.08017537742853165,0.5436004400253296,-0.1474895373977177
-12.0,100.0,16.0,PASS,-0.4443182647228241,0.6008245944976807,-0.739514109095844
-6.0,100.0,16.0,PASS,-0.10088051855564117,0.3034881353378296,-0.33240350053007983
0.0,100.0,16.0,PASS,0.16844221949577332,0.28780055046081543,0.585274139420755
6.0,100.0,16.0,PASS,0.20026108622550964,0.3182932138442993,0.6291717118526822
12.0,100.0,16.0,PASS,0.5257706046104431,0.49919775128364563,1.0532311158423042
18.0,100.0,16.0,PASS,1.0647940635681152,0.7818655967712402,1.361863302292932
24.0,100.0,16.0,PASS,1.177228331565857,1.0719927549362183,1.0981681789779447
-24.0,110.0,0.0,FAIL,-1.5789576768875122,0.8746045827865601,-1.8053389016746595
-18.0,110.0,0.0,FAIL,-1.0879404544830322,0.6251755356788635,-1.7402159751847344
-12.0,110.0,0.0,FAIL,-0.2869488596916199,0.18797729909420013,-1.526508046845713
-6.0,110.0,0.0,FAIL,-0.8433034420013428,0.17492835223674774,-4.820850543770156
0.0,110.0,0.0,PASS,-0.4149506092071533,0.1040780171751976,-3.9869188563484514
6.0,110.0,0.0,PASS,0.6179640889167786,0.15298473834991455,4.039383899218361
12.0,110.0,0.0,PASS,0.9324225783348083,0.2906523048877716,3.2080343511978717
18.0,110.0,0.0,FAIL,1.1183966398239136,0.5543900728225708,2.0173460793224733
24.0,110.0,0.0,FAIL,1.7459015846252441,0.9570950269699097,1.8241674394157457
-24.0,110.0,2.0,FAIL,-1.5065689086914062,0.9658945798873901,-1.5597653616267846
-18.0,110.0,2.0,FAIL,-0.6025242805480957,0.5404097437858582,-1.11493970542998
-12.0,110.0,2.0,FAIL,-0.5366275906562805,0.29211461544036865,-1.8370446471748894
-6.0,110.0,2.0,PASS,-0.4440092444419861,0.15585118532180786,-2.8489308151566366
0.0,110.0,2.0,PASS,-0.5419820547103882,0.10920562595129013,-4.962949939521732
6.0,110.0,2.0,PASS,0.3464410901069641,0.1593625247478485,2.1739181821769002
12.0,110.0,2.0,PASS,0.8631570339202881,0.33470478653907776,2.578860741268521
18.0,110.0,2.0,PASS,0.6526375412940979,0.5888749957084656,1.1082785753348563
24.0,110.0,2.0,FAIL,1.302690029144287,0.9028307199478149,1.442895107977257
-24.0,110.0,4.0,FAIL,-1.244901180267334,0.8862506747245789,-1.4046829139557082
-18.0,110.0,4.0,FAIL,-1.149249792098999,0.691604495048523,-1.6617153305493881
-12.0,110.0,4.0,FAIL,-0.6196646690368652,0.4092540442943573,-1.5141320597217347
-6.0,110.0,4.0,PASS,-0.29271507263183594,0.2338712364435196,-1.2516078380700195
0.0,110.0,4.0,PASS,-0.02594875730574131,0.13449183106422424,-0.1929392818910312
6.0,110.0,4.0,PASS,0.4624957740306854,0.16803619265556335,2.7523580885857037
12.0,110.0,4.0,PASS,0.9048400521278381,0.36946162581443787,2.449077221844669
18.0,110.0,4.0,PASS,0.9992135167121887,0.6128143668174744,1.630532133085259
24.0,110.0,4.0,PASS,1.5863897800445557,0.9699332118034363,1.6355659964410505
-24.0,110.0,6.0,FAIL,-1.7577627897262573,1.1502131223678589,-1.5282061693990074
-18.0,110.0,6.0,FAIL,-0.9118419885635376,0.7016705274581909,-1.2995301254374971
-12.0,110.0,6.0,PASS,-0.6875751614570618,0.4614759087562561,-1.4899481173571458
-6.0,110.0,6.0,PASS,-0.3872293531894684,0.2234629988670349,-1.7328566928428175
0.0,110.0,6.0,PASS,0.014894005842506886,0.1621352881193161,0.09186159296516819
6.0,110.0,6.0,PASS,0.41925284266471863,0.16438919305801392,2.550367422977506
12.0,110.0,6.0,PASS,1.0002597570419312,0.43687301874160767,2.289589226460203
18.0,110.0,6.0,PASS,1.283872365951538,0.7609487175941467,1.6871995921232283
24.0,110.0,6.0,PASS,1.4101064205169678,1.0229036808013916,1.3785329420383188
-24.0,110.0,8.0,FAIL,-1.5064069032669067,1.076689600944519,-1.3991097359400713
-18.0,110.0,8.0,FAIL,-1.112109899520874,0.8200582265853882,-1.3561352882850155
-12.0,110.0,8.0,PASS,-0.7395861148834229,0.4291784167289734,-1.7232602713814293
-6.0,110.0,8.0,PASS,-0.4490814208984375,0.2929935157299042,-1.5327350155845183
0.0,110.0,8.0,PASS,-0.49346086382865906,0.21975791454315186,-2.2454748210297684
6.0,110.0,8.0,PASS,0.23365293443202972,0.20318713784217834,1.1499395922074314
12.0,110.0,8.0,PASS,0.7769206762313843,0.3691374361515045,2.1046921827579523
18.0,110.0,8.0,PASS,0.9465702176094055,0.6105062961578369,1.5504675767744818
24.0,110.0,8.0,PASS,1.7958853244781494,1.3082095384597778,1.3727810963620837
-24.0,110.0,10.0,FAIL,-0.9511557221412659,0.9050621390342712,-1.050928639171867
-18.0,110.0,10.0,FAIL,-0.6664319634437561,0.6983250379562378,-0.95432918371963
-12.0,110.0,10.0,PASS,-0.5015402436256409,0.4605337083339691,-1.089041333022109
-6.0,110.0,10.0,PASS,-0.041239842772483826,0.2816482186317444,-0.14642323311266883
0.0,110.0,10.0,PASS,0.07234197109937668,0.17836491763591766,0.4055840804246196
6.0,110.0,10.0,PASS,0.1564066857099533,0.18289367854595184,0.8551781939836499
12.0,110.0,10.0,PASS,0.8030680418014526,0.4305635690689087,1.8651555763022003
18.0,110.0,10.0,PASS,0.6864622235298157,0.5251394510269165,1.307199872695587
24.0,110.0,10.0,PASS,1.685038685798645,1.203888177871704,1.3996637866961563
-24.0,110.0,12.0,FAIL,-1.0932294130325317,0.9499080181121826,-1.1508792348181054
-18.0,110.0,12.0,PASS,-0.5884692072868347,0.6431666016578674,-0.9149561027733075
-12.0,110.0,12.0,PASS,-0.6157207489013672,0.5245584845542908,-1.1737885612974797
-6.0,110.0,12.0,PASS,-0.2579389810562134,0.2979012727737427,-0.8658539074189158
0.0,110.0,12.0,PASS,0.2470073252916336,0.21760068833827972,1.1351403673302662
6.0,110.0,12.0,PASS,0.11420474946498871,0.29326367378234863,0.3894268526068728
12.0,110.0,12.0,PASS,0.8860379457473755,0.514406144618988,1.722448215317585
18.0,110.0,12.0,PASS,1.1735551357269287,0.8173153400421143,1.435865789165854
24.0,110.0,12.0,PASS,1.3747607469558716,1.1497076749801636,1.1957480817718216
-24.0,110.0,14.000000000000002,FAIL,-0.9663715362548828,0.8994118571281433,-1.0744482948451939
-18.0,110.0,14.000000000000002,PASS,-0.5570803880691528,0.6102349758148193,-0.9128948849995174
-12.0,110.0,14.000000000000002,PASS,-0.4576205313205719,0.47984322905540466,-0.9536875871342829
-6.0,110.0,14.000000000000002,PASS,-0.11440956592559814,0.2929958701133728,-0.39048183812737064
0.0,110.0,14.000000000000002,PASS,0.2879777252674103,0.24638184905052185,1.1688268692567487
6.0,110.0,14.000000000000002,PASS,0.2027924358844757,0.3038506507873535,0.6674082657351217
12.0,110.0,14.000000000000002,PASS,0.7974925637245178,0.451994925737381,1.7643838864418548
18.0,110.0,14.000000000000002,PASS,0.8916981816291809,0.766200065612793,1.163792880800678
24.0,110.0,14.000000000000002,PASS,1.2241219282150269,1.0614570379257202,1.153246796127692
-24.0,110.0,16.0,FAIL,-1.1794695854187012,0.9048026204109192,-1.3035656162037208
-18.0,110.0,16.0,PASS,-0.650242805480957,0.6768674254417419,-0.9606649412277316
-12.0,110.0,16.0,PASS,-0.4740297794342041,0.4930662512779236,-0.9613916551895796
-6.0,110.0,16.0,PASS,0.05652092769742012,0.3103139102458954,0.18214113460989376
0.0,110.0,16.0,PASS,-0.11621437221765518,0.2974381148815155,-0.3907178212985555
6.0,110.0,16.0,PASS,0.15631820261478424,0.3129773736000061,0.4994552827149841
12.0,110.0,16.0,PASS,0.6625401377677917,0.4609443247318268,1.437353932393574
18.0,110.0,16.0,PASS,0.9149492383003235,0.8196284770965576,1.1162975224353222
24.0,110.0,16.0,PASS,0.397627055644989,0.7292160391807556,0.5452801834854136
-24.0,120.0,0.0,FAIL,-1.5941025018692017,0.7592068910598755,-2.0996944583100228
-18.0,120.0,0.0,FAIL,-1.1124529838562012,0.6045207381248474,-1.8402230290839983
-12.0,120.0,0.0,FAIL,-0.49638891220092773,0.30733615159988403,-1.6151334934627815
-6.0,120.0,0.0,FAIL,-0.5898642539978027,0.13868726789951324,-4.253196871865647
0.0,120.0,0.0,PASS,-0.03471916541457176,0.13796859979629517,-0.25164541399878776
6.0,120.0,0.0,PASS,0.5523855090141296,0.1384972333908081,3.9884226961806646
12.0,120.0,0.0,PASS,0.9717957973480225,0.32500237226486206,2.9901190892109963
18.0,120.0,0.0,PASS,0.8705127835273743,0.47050532698631287,1.8501656274609994
24.0,120.0,0.0,FAIL,2.1205127239227295,1.0492236614227295,2.0210302168055856
-24.0,120.0,2.0,FAIL,-1.6185181140899658,0.8193902373313904,-1.9752714156824642
-18.0,120.0,2.0,FAIL,-0.9542997479438782,0.5499784350395203,-1.7351584846691384
-12.0,120.0,2.0,FAIL,-0.6875558495521545,0.35826000571250916,-1.9191532367246529
-6.0,120.0,2.0,FAIL,-0.4130587577819824,0.17592400312423706,-2.347938601023542
0.0,120.0,2.0,PASS,-0.3578782379627228,0.13264070451259613,-2.6981026622090742
6.0,120.0,2.0,PASS,0.5527040362358093,0.14895221590995789,3.710613050361874
12.0,120.0,2.0,PASS,0.7218725085258484,0.2441084086894989,2.95718001850586
18.0,120.0,2.0,PASS,0.846737265586853,0.5034782290458679,1.6817753315599937
24.0,120.0,2.0,PASS,1.6192926168441772,0.8561880588531494,1.891281477358134
-24.0,120.0,4.0,FAIL,-1.4797706604003906,0.9532857537269592,-1.5522844588992228
-18.0,120.0,4.0,FAIL,-1.3025860786437988,0.6517180800437927,-1.9986956301047694
-12.0,120.0,4.0,FAIL,-0.47754815220832825,0.41732385754585266,-1.1443106919806485
-6.0,120.0,4.0,PASS,-0.5230293869972229,0.2416953295469284,-2.164002870794695
0.0,120.0,4.0,PASS,0.00539891142398119,0.14842097461223602,0.036375663467285275
6.0,120.0,4.0,PASS,0.5576409697532654,0.1767878532409668,3.154294593945802
12.0,120.0,4.0,PASS,0.9212465882301331,0.3866700828075409,2.3825132307654364
18.0,120.0,4.0,PASS,0.8507504463195801,0.63431316614151,1.3412151784498585
24.0,120.0,4.0,PASS,1.1497938632965088,0.8732231855392456,1.316723928472503
-24.0,120.0,6.0,FAIL,-0.8751691579818726,0.8027163743972778,-1.0902595062159983
-18.0,120.0,6.0,FAIL,-0.42324721813201904,0.5020175576210022,-0.8430924610241406
-12.0,120.0,6.0,FAIL,-0.5313429236412048,0.3786981701850891,-1.4030776102813236
-6.0,120.0,6.0,PASS,-0.27215948700904846,0.2974294126033783,-0.9150389150382137
0.0,120.0,6.0,PASS,0.16639946401119232,0.17022907733917236,0.9775031775543861
6.0,120.0,6.0,PASS,0.4665166735649109,0.17678803205490112,2.63884759699138
12.0,120.0,6.0,PASS,0.9077616333961487,0.31694650650024414,2.8640846792089487
18.0,120.0,6.0,PASS,0.89673912525177,0.6287810206413269,1.4261548866998857
24.0,120.0,6.0,PASS,1.3620017766952515,0.9886147379875183,1.377687105361004
-24.0,120.0,8.0,FAIL,-0.8042106628417969,0.7422443628311157,-1.0834850395822817
-18.0,120.0,8.0,FAIL,-0.8779634237289429,0.6529768705368042,-1.344555164729158
-12.0,120.0,8.0,FAIL,-0.5723307132720947,0.4599910080432892,-1.2442215244743076
-6.0,120.0,8.0,PASS,-0.2072182446718216,0.2723642885684967,-0.7608128281461849
0.0,120.0,8.0,PASS,-0.09305082261562347,0.2167655974626541,-0.4292693291962758
6.0,120.0,8.0,PASS,0.44162997603416443,0.1881558746099472,2.3471495479462265
12.0,120.0,8.0,PASS,0.8282854557037354,0.4011170566082001,2.0649469825781592
18.0,120.0,8.0,PASS,1.3611811399459839,0.6671983599662781,2.0401446130874503
24.0,120.0,8.0,PASS,1.7609115839004517,1.1875728368759155,1.482781964374318
-24.0,120.0,10.0,FAIL,-1.1391490697860718,0.8154826760292053,-1.3969016182328744
-18.0,120.0,10.0,FAIL,-1.0187740325927734,0.6598606705665588,-1.5439229492463162
-12.0,120.0,10.0,PASS,-0.32758158445358276,0.4093157649040222,-0.800315092995246
-6.0,120.0,10.0,PASS,-0.2728494703769684,0.304874062538147,-0.8949579642998605
0.0,120.0,10.0,PASS,0.28266441822052,0.19585472345352173,1.4432351348809778
6.0,120.0,10.0,PASS,0.2696259021759033,0.23919424414634705,1.1272257120490623
12.0,120.0,10.0,PASS,0.8648411631584167,0.4629127085208893,1.868259711256966
18.0,120.0,10.0,PASS,1.1078147888183594,0.6493223309516907,1.7061091787720764
24.0,120.0,10.0,PASS,2.1593594551086426,1.3715091943740845,1.5744403785015157
-24.0,120.0,12.0,FAIL,-0.8864662051200867,0.7385397553443909,-1.2002958523291893
-18.0,120.0,12.0,FAIL,-0.5952650904655457,0.6210350394248962,-0.9585048389810427
-12.0,120.0,12.0,PASS,-0.5362805128097534,0.4957934617996216,-1.0816611232894695
-6.0,120.0,12.0,PASS,-0.2341192066669464,0.3376322388648987,-0.6934148452589791
0.0,120.0,12.0,PASS,0.16930599510669708,0.22104252874851227,0.7659430792131516
6.0,120.0,12.0,PASS,0.423388808965683,0.26289576292037964,1.6104816763209306
12.0,120.0,12.0,PASS,0.7017030715942383,0.4778604209423065,1.468426847761382
18.0,120.0,12.0,PASS,1.0628689527511597,0.737385630607605,1.4414017694857395
24.0,120.0,12.0,PASS,1.678259253501892,1.2001066207885742,1.3984251269267476
-24.0,120.0,14.000000000000002,FAIL,-1.2358787059783936,0.8698931336402893,-1.4207247513341603
-18.0,120.0,14.000000000000002,FAIL,-0.7732535600662231,0.6669334769248962,-1.1594163238461932
-12.0,120.0,14.000000000000002,PASS,-0.5137596130371094,0.4198364019393921,-1.2237138339216143
-6.0,120.0,14.000000000000002,PASS,-0.19249920547008514,0.33984845876693726,-0.5664265954552941
0.0,120.0,14.000000000000002,PASS,0.13263632357120514,0.2475282996892929,0.5358430681974359
